file_name,QuestionText,answer,confidence
"2009-07-23_1730_Serralves, Fountain recorded between the fountains.wav",Has the water turned to ice?,no,yes
"2009-07-23_1730_Serralves, Fountain recorded between the fountains.wav",Has the water turned to ice?,yes,yes
"2009-07-23_1730_Serralves, Fountain recorded between the fountains.wav",Has the water turned to ice?,no,yes
"2009-07-23_1730_Serralves, Fountain recorded between the fountains.wav",Is a mode of transportation audible?,no,yes
"2009-07-23_1730_Serralves, Fountain recorded between the fountains.wav",Is a mode of transportation audible?,yes,maybe
"2009-07-23_1730_Serralves, Fountain recorded between the fountains.wav",Is a mode of transportation audible?,yes,maybe
"2009-07-23_1730_Serralves, Fountain recorded between the fountains.wav",Is the water running?,yes,yes
"2009-07-23_1730_Serralves, Fountain recorded between the fountains.wav",Is the water running?,yes,yes
"2009-07-23_1730_Serralves, Fountain recorded between the fountains.wav",Is the water running?,yes,yes
"2009-07-23_1730_Serralves, Fountain recorded between the fountains.wav","Of the two sounds being heard, which is closer?",water,Yes
"2009-07-23_1730_Serralves, Fountain recorded between the fountains.wav","Of the two sounds being heard, which is closer?",water,Yes
"2009-07-23_1730_Serralves, Fountain recorded between the fountains.wav","Of the two sounds being heard, which is closer?",water,Yes
"2009-07-23_1730_Serralves, Fountain recorded between the fountains.wav",What is flying overhead?,plane,Yes
"2009-07-23_1730_Serralves, Fountain recorded between the fountains.wav",What is flying overhead?,airplane,Yes
"2009-07-23_1730_Serralves, Fountain recorded between the fountains.wav",What is flying overhead?,airplane,Yes
Turning on Shower 2_1-2.wav,Does this sound involve a liquid?,yes,yes
Turning on Shower 2_1-2.wav,Does this sound involve a liquid?,yes,yes
Turning on Shower 2_1-2.wav,Does this sound involve a liquid?,yes,yes
Turning on Shower 2_1-2.wav,Is the liquid coming out quickly?,yes,yes
Turning on Shower 2_1-2.wav,Is the liquid coming out quickly?,yes,yes
Turning on Shower 2_1-2.wav,Is the liquid coming out quickly?,yes,yes
Turning on Shower 2_1-2.wav,Is the noise consistent throughout the clip?,yes,yes
Turning on Shower 2_1-2.wav,Is the noise consistent throughout the clip?,no,yes
Turning on Shower 2_1-2.wav,Is the noise consistent throughout the clip?,no,yes
Turning on Shower 2_1-2.wav,Is this someone drinking water from a bottle?,no,yes
Turning on Shower 2_1-2.wav,Is this someone drinking water from a bottle?,no,yes
Turning on Shower 2_1-2.wav,Is this someone drinking water from a bottle?,no,maybe
Turning on Shower 2_1-2.wav,What weather phenomena is this sound associated with?,rain,Yes
Turning on Shower 2_1-2.wav,What weather phenomena is this sound associated with?,rain,Yes
Turning on Shower 2_1-2.wav,What weather phenomena is this sound associated with?,rain,Yes
Turning on Shower 2_1-2.wav,Where is the water coming out of?,faucet,Yes
Turning on Shower 2_1-2.wav,Where is the water coming out of?,shower,Maybe
Turning on Shower 2_1-2.wav,Where is the water coming out of?,tap,Yes
magazinedrop.wav,Can anyone be heard talking?,no,yes
magazinedrop.wav,Can anyone be heard talking?,no,yes
magazinedrop.wav,Can anyone be heard talking?,yes,yes
magazinedrop.wav,Does the item get dropped multiple times?,yes,yes
magazinedrop.wav,Does the item get dropped multiple times?,yes,yes
magazinedrop.wav,Does the item get dropped multiple times?,yes,yes
magazinedrop.wav,how many times is the item dropped?,six,Yes
magazinedrop.wav,how many times is the item dropped?,five,Yes
magazinedrop.wav,how many times is the item dropped?,eight,Maybe
magazinedrop.wav,Is someone chewing gum?,no,yes
magazinedrop.wav,Is someone chewing gum?,yes,no
magazinedrop.wav,Is someone chewing gum?,yes,yes
magazinedrop.wav,is the pattern of the item being dropped seem random?,yes,yes
magazinedrop.wav,is the pattern of the item being dropped seem random?,yes,yes
magazinedrop.wav,is the pattern of the item being dropped seem random?,yes,yes
magazinedrop.wav,What is being dropped?,wood,Maybe
magazinedrop.wav,What is being dropped?,ball,Maybe
magazinedrop.wav,What is being dropped?,paper,Maybe
Bus3.wav,Are there multiple people?,yes,yes
Bus3.wav,Are there multiple people?,yes,yes
Bus3.wav,Are there multiple people?,yes,yes
Bus3.wav,Is the vehicle slowing down?,yes,yes
Bus3.wav,Is the vehicle slowing down?,no,yes
Bus3.wav,Is the vehicle slowing down?,yes,yes
Bus3.wav,Is the vehicle speeding up?,yes,yes
Bus3.wav,Is the vehicle speeding up?,no,yes
Bus3.wav,Is the vehicle speeding up?,yes,yes
Bus3.wav,Is there a dog?,no,yes
Bus3.wav,Is there a dog?,no,yes
Bus3.wav,Is there a dog?,no,yes
Bus3.wav,What is going on in the background?,ambulance,Yes
Bus3.wav,What is going on in the background?,construction,Maybe
Bus3.wav,What is going on in the background?,traffic,Maybe
Bus3.wav,What is the vehicle doing?,accelerating,Yes
Bus3.wav,What is the vehicle doing?,racing,No
Bus3.wav,What is the vehicle doing?,driving,Maybe
20061205.washing.machine.wash.wav,Are there many people talking in the background?,no,yes
20061205.washing.machine.wash.wav,Are there many people talking in the background?,no,yes
20061205.washing.machine.wash.wav,Are there many people talking in the background?,no,yes
20061205.washing.machine.wash.wav,Does the noise go on throughout?,yes,yes
20061205.washing.machine.wash.wav,Does the noise go on throughout?,yes,yes
20061205.washing.machine.wash.wav,Does the noise go on throughout?,yes,yes
20061205.washing.machine.wash.wav,Is the noise steady?,yes,yes
20061205.washing.machine.wash.wav,Is the noise steady?,yes,yes
20061205.washing.machine.wash.wav,Is the noise steady?,no,yes
20061205.washing.machine.wash.wav,Is there a grinding noise?,yes,yes
20061205.washing.machine.wash.wav,Is there a grinding noise?,no,yes
20061205.washing.machine.wash.wav,Is there a grinding noise?,yes,maybe
20061205.washing.machine.wash.wav,What object is making the mechanical noise?,cutter,Maybe
20061205.washing.machine.wash.wav,What object is making the mechanical noise?,cutter,Yes
20061205.washing.machine.wash.wav,What object is making the mechanical noise?,hammer,Maybe
20061205.washing.machine.wash.wav,When does the noise stop?,nineteen,Maybe
20061205.washing.machine.wash.wav,When does the noise stop?,end,Maybe
20061205.washing.machine.wash.wav,When does the noise stop?,end,Yes
mosquito.wav,does the item pop?,no,yes
mosquito.wav,does the item pop?,no,yes
mosquito.wav,does the item pop?,yes,yes
mosquito.wav,does the sound ever stop and start again?,yes,yes
mosquito.wav,does the sound ever stop and start again?,yes,yes
mosquito.wav,does the sound ever stop and start again?,yes,yes
mosquito.wav,how is the air behaving from the balloon?,squeaking,Maybe
mosquito.wav,how is the air behaving from the balloon?,squeaking,Yes
mosquito.wav,how is the air behaving from the balloon?,squeaking,Yes
mosquito.wav,Is a balloon being inflated?,no,yes
mosquito.wav,Is a balloon being inflated?,yes,maybe
mosquito.wav,Is a balloon being inflated?,no,yes
mosquito.wav,Is the sound high-pitched?,yes,yes
mosquito.wav,Is the sound high-pitched?,yes,yes
mosquito.wav,Is the sound high-pitched?,yes,yes
mosquito.wav,What is the air being released from?,balloon,Yes
mosquito.wav,What is the air being released from?,balloon,Maybe
mosquito.wav,What is the air being released from?,balloon,Maybe
20100422.waterfall.birds.wav,Are people making noise?,no,yes
20100422.waterfall.birds.wav,Are people making noise?,no,yes
20100422.waterfall.birds.wav,Are people making noise?,no,yes
20100422.waterfall.birds.wav,Do these creatures have beaks?,yes,maybe
20100422.waterfall.birds.wav,Do these creatures have beaks?,yes,maybe
20100422.waterfall.birds.wav,Do these creatures have beaks?,yes,yes
20100422.waterfall.birds.wav,How many legs do each of these creatures have?,two,Yes
20100422.waterfall.birds.wav,How many legs do each of these creatures have?,two,Yes
20100422.waterfall.birds.wav,How many legs do each of these creatures have?,two,Yes
20100422.waterfall.birds.wav,Is a person mowing the lawn?,yes,yes
20100422.waterfall.birds.wav,Is a person mowing the lawn?,yes,yes
20100422.waterfall.birds.wav,Is a person mowing the lawn?,yes,yes
20100422.waterfall.birds.wav,Is it daytime?,yes,yes
20100422.waterfall.birds.wav,Is it daytime?,yes,yes
20100422.waterfall.birds.wav,Is it daytime?,yes,yes
20100422.waterfall.birds.wav,What kinds of animals are these?,birds,Yes
20100422.waterfall.birds.wav,What kinds of animals are these?,bird,Yes
20100422.waterfall.birds.wav,What kinds of animals are these?,birds,Yes
Goldfinch and traffic.wav,are cars driving?,yes,yes
Goldfinch and traffic.wav,are cars driving?,yes,yes
Goldfinch and traffic.wav,are cars driving?,yes,yes
Goldfinch and traffic.wav,Are they floating down a quiet river?,no,yes
Goldfinch and traffic.wav,Are they floating down a quiet river?,no,yes
Goldfinch and traffic.wav,Are they floating down a quiet river?,no,maybe
Goldfinch and traffic.wav,is only one bird heard?,no,yes
Goldfinch and traffic.wav,is only one bird heard?,yes,maybe
Goldfinch and traffic.wav,is only one bird heard?,no,yes
Goldfinch and traffic.wav,Is there a siren in the distance?,yes,maybe
Goldfinch and traffic.wav,Is there a siren in the distance?,yes,yes
Goldfinch and traffic.wav,Is there a siren in the distance?,no,yes
Goldfinch and traffic.wav,what are the birds doing?,chirping,Yes
Goldfinch and traffic.wav,what are the birds doing?,chirping,Yes
Goldfinch and traffic.wav,what are the birds doing?,chirping,Yes
Goldfinch and traffic.wav,What is singing in the background?,birds,Yes
Goldfinch and traffic.wav,What is singing in the background?,sparrow,Maybe
Goldfinch and traffic.wav,What is singing in the background?,bird,Yes
Dawn-with-a-Pheasant.wav,Are there animals around?,yes,yes
Dawn-with-a-Pheasant.wav,Are there animals around?,yes,yes
Dawn-with-a-Pheasant.wav,Are there animals around?,yes,yes
Dawn-with-a-Pheasant.wav,How many feet do these animals have?,twenty,Maybe
Dawn-with-a-Pheasant.wav,How many feet do these animals have?,two,Yes
Dawn-with-a-Pheasant.wav,How many feet do these animals have?,two,Yes
Dawn-with-a-Pheasant.wav,Is a person talking to the animals?,yes,maybe
Dawn-with-a-Pheasant.wav,Is a person talking to the animals?,yes,yes
Dawn-with-a-Pheasant.wav,Is a person talking to the animals?,no,yes
Dawn-with-a-Pheasant.wav,Is there a dog barking?,no,yes
Dawn-with-a-Pheasant.wav,Is there a dog barking?,no,yes
Dawn-with-a-Pheasant.wav,Is there a dog barking?,no,yes
Dawn-with-a-Pheasant.wav,Is this outside?,yes,maybe
Dawn-with-a-Pheasant.wav,Is this outside?,yes,yes
Dawn-with-a-Pheasant.wav,Is this outside?,yes,yes
Dawn-with-a-Pheasant.wav,What is the sound that is made two times at the end called?,chirp,Yes
Dawn-with-a-Pheasant.wav,What is the sound that is made two times at the end called?,chirp,Yes
Dawn-with-a-Pheasant.wav,What is the sound that is made two times at the end called?,chirp,Maybe
Car up over canal bridge.wav,Are people shouting at each other ?,no,yes
Car up over canal bridge.wav,Are people shouting at each other ?,yes,maybe
Car up over canal bridge.wav,Are people shouting at each other ?,no,yes
Car up over canal bridge.wav,Are the people standing near a busy highway?,no,yes
Car up over canal bridge.wav,Are the people standing near a busy highway?,no,maybe
Car up over canal bridge.wav,Are the people standing near a busy highway?,yes,maybe
Car up over canal bridge.wav,Does a vehicle pass by?,yes,yes
Car up over canal bridge.wav,Does a vehicle pass by?,no,maybe
Car up over canal bridge.wav,Does a vehicle pass by?,yes,yes
Car up over canal bridge.wav,How many vehicles can be heard speeding by ?,two,Yes
Car up over canal bridge.wav,How many vehicles can be heard speeding by ?,one,Yes
Car up over canal bridge.wav,How many vehicles can be heard speeding by ?,one,Yes
Car up over canal bridge.wav,Is this near a road ?,yes,yes
Car up over canal bridge.wav,Is this near a road ?,yes,yes
Car up over canal bridge.wav,Is this near a road ?,yes,yes
Car up over canal bridge.wav,What kind of animal is nearby?,bird,Maybe
Car up over canal bridge.wav,What kind of animal is nearby?,bird,Maybe
Car up over canal bridge.wav,What kind of animal is nearby?,driving,Yes
Living Minute - Winter Thaw.wav,"If this is occurring in nature, what is the water striking?",rock,No
Living Minute - Winter Thaw.wav,"If this is occurring in nature, what is the water striking?",rocks,Maybe
Living Minute - Winter Thaw.wav,"If this is occurring in nature, what is the water striking?",rock,Maybe
Living Minute - Winter Thaw.wav,Is an air raid siren sounding?,no,yes
Living Minute - Winter Thaw.wav,Is an air raid siren sounding?,yes,yes
Living Minute - Winter Thaw.wav,Is an air raid siren sounding?,no,yes
Living Minute - Winter Thaw.wav,Is someone speaking?,yes,yes
Living Minute - Winter Thaw.wav,Is someone speaking?,no,yes
Living Minute - Winter Thaw.wav,Is someone speaking?,yes,yes
Living Minute - Winter Thaw.wav,Is the water in motion?,yes,yes
Living Minute - Winter Thaw.wav,Is the water in motion?,yes,yes
Living Minute - Winter Thaw.wav,Is the water in motion?,yes,yes
Living Minute - Winter Thaw.wav,Is this water?,yes,yes
Living Minute - Winter Thaw.wav,Is this water?,yes,yes
Living Minute - Winter Thaw.wav,Is this water?,yes,yes
Living Minute - Winter Thaw.wav,What is hapening?,rain,Maybe
Living Minute - Winter Thaw.wav,What is hapening?,raining,No
Living Minute - Winter Thaw.wav,What is hapening?,rainfall,Yes
scraping seeds from a squash.wav,Can a crunching sound be heard?,yes,yes
scraping seeds from a squash.wav,Can a crunching sound be heard?,yes,yes
scraping seeds from a squash.wav,Can a crunching sound be heard?,yes,yes
scraping seeds from a squash.wav,How many items get dropped?,eight,Maybe
scraping seeds from a squash.wav,How many items get dropped?,seven,Maybe
scraping seeds from a squash.wav,How many items get dropped?,five,No
scraping seeds from a squash.wav,Is someone taking a shower?,no,yes
scraping seeds from a squash.wav,Is someone taking a shower?,no,yes
scraping seeds from a squash.wav,Is someone taking a shower?,no,yes
scraping seeds from a squash.wav,Is there a scrapping sound?,yes,maybe
scraping seeds from a squash.wav,Is there a scrapping sound?,yes,yes
scraping seeds from a squash.wav,Is there a scrapping sound?,yes,maybe
scraping seeds from a squash.wav,Is water running?,yes,maybe
scraping seeds from a squash.wav,Is water running?,no,yes
scraping seeds from a squash.wav,Is water running?,no,yes
scraping seeds from a squash.wav,What is someone doing?,cutting,Maybe
scraping seeds from a squash.wav,What is someone doing?,eating,No
scraping seeds from a squash.wav,What is someone doing?,stirring,Maybe
foot_steps_snow_02.wav,can someone be heard walking?,yes,yes
foot_steps_snow_02.wav,can someone be heard walking?,yes,maybe
foot_steps_snow_02.wav,can someone be heard walking?,yes,yes
foot_steps_snow_02.wav,does someone fall?,yes,maybe
foot_steps_snow_02.wav,does someone fall?,no,yes
foot_steps_snow_02.wav,does someone fall?,no,yes
foot_steps_snow_02.wav,How many steps can be heard?,thirtyfour,Maybe
